sa2_code,sa2_label,sa2_name_geo,state_name,gccsa_name,lat,lon,digital_jobs,digital_businesses,digital_job_share,digital_job_share_pct,digital_business_share,digital_business_share_pct,digital_income_weighted,digital_income_premium,jobs_per_digital_business,digital_solo_share,digital_solo_share_pct,digital_large_employer_share,digital_large_employer_share_pct,gender_income_gap,female_employment_share,ecosystem_category
119011361,Yagoona - Birrong,Yagoona - Birrong,New South Wales,Greater Sydney,-33.90219466106745,151.02013859484674,1174.0,163.0,0.0819374651032942,8.193746510329419,0.0873994638069705,8.73994638069705,49342.32197614991,17896.91884940508,7.2024539877300615,0.5950920245398773,59.50920245398773,0.0184049079754601,1.84049079754601,9540.0,0.4531332280147446,emerging growth corridor
119011571,Bankstown - North,Bankstown - North,New South Wales,Greater Sydney,-33.91333140498546,151.03100350420715,1044.0,276.0,0.0880938317441566,8.80938317441566,0.1225033288948069,12.25033288948069,45928.82950191571,17745.05496812109,3.782608695652174,0.4239130434782608,42.39130434782608,0.0108695652173913,1.0869565217391302,10499.0,0.4455654101995565,emerging growth corridor
119011572,Bankstown - South,Bankstown - South,New South Wales,Greater Sydney,-33.927696287951925,151.03224364470077,1083.0,247.0,0.0813796212804328,8.13796212804328,0.0900802334062727,9.00802334062727,40742.49307479224,13225.643473048927,4.384615384615385,0.4493927125506073,44.93927125506073,0.0161943319838056,1.6194331983805599,8103.0,0.4519192718638702,emerging growth corridor
119011655,Greenacre - North,Greenacre - North,New South Wales,Greater Sydney,-33.89941134044239,151.06066476908808,764.0,161.0,0.0885283893395133,8.85283893395133,0.0888030888030888,8.880308880308881,46706.437172774866,15642.72245666826,4.745341614906832,0.577639751552795,57.7639751552795,0.0,0.0,8325.0,0.4468797989669133,lower digital concentration
119011656,Greenacre - South,Greenacre - South,New South Wales,Greater Sydney,-33.91133971347668,151.05531324777974,638.0,122.0,0.0825569358178053,8.255693581780529,0.078005115089514,7.800511508951399,47530.75235109718,17582.02726051747,5.229508196721311,0.4836065573770491,48.36065573770491,0.0,0.0,4809.0,0.4466615502686109,lower digital concentration
119011657,Panania (North) - Milperra,Panania (North) - Milperra,New South Wales,Greater Sydney,-33.94445158757339,150.9843984341759,857.0,103.0,0.1007879571915794,10.07879571915794,0.1358839050131926,13.588390501319262,63459.433488914816,18340.1412979234,8.320388349514563,0.5922330097087378,59.22330097087378,0.0,0.0,16581.0,0.4857400180126088,digitally specialised
119011658,Panania (South) - Picnic Point,Panania (South) - Picnic Point,New South Wales,Greater Sydney,-33.96802565031327,151.00290615643073,1369.0,161.0,0.1136665559614746,11.36665559614746,0.1320754716981132,13.20754716981132,56327.03981008035,8946.789021305856,8.503105590062113,0.5652173913043478,56.52173913043478,0.0,0.0,17605.0,0.5026282590412111,digitally specialised
119021362,Belmore - Belfield,Belmore - Belfield,New South Wales,Greater Sydney,-33.91323890363657,151.08797137733922,1402.0,176.0,0.0944616628486726,9.44616628486726,0.0855199222546161,8.55199222546161,45516.39621968616,11957.220704256972,7.965909090909091,0.5511363636363636,55.11363636363637,0.0,0.0,6029.5,0.4658320292123109,emerging growth corridor
119021366,Punchbowl,Punchbowl,New South Wales,Greater Sydney,-33.93100681921092,151.05184778913156,1048.0,212.0,0.0728081144921495,7.28081144921495,0.0733056708160442,7.3305670816044195,36609.77051526718,10536.433395633998,4.943396226415095,0.6415094339622641,64.15094339622641,0.0,0.0,1044.0,0.4128360038525523,emerging growth corridor
119021367,Roselands,Roselands,New South Wales,Greater Sydney,-33.935242211304995,151.07567984008938,977.0,155.0,0.0951314508276533,9.51314508276533,0.1073407202216066,10.73407202216066,47944.6417604913,10842.967076946996,6.303225806451613,0.632258064516129,63.2258064516129,0.0,0.0,8769.5,0.4719378315036389,lower digital concentration
119021573,Lakemba,Lakemba,New South Wales,Greater Sydney,-33.91897420719982,151.07640609426562,797.0,151.0,0.0725204731574158,7.252047315741581,0.0615071283095723,6.15071283095723,33615.129234629865,10255.97987157254,5.2781456953642385,0.5894039735099338,58.94039735099338,0.0,0.0,2328.0,0.3177719438420271,lower digital concentration
119021574,Wiley Park,Wiley Park,New South Wales,Greater Sydney,-33.92419068213497,151.06737242423466,558.0,75.0,0.0795324971493728,7.95324971493728,0.0611745513866231,6.117455138662311,31826.279569892475,7604.61024264048,7.44,0.6933333333333334,69.33333333333334,0.0,0.0,1688.0,0.3670114517916513,lower digital concentration
119021659,Campsie - North,Campsie - North,New South Wales,Greater Sydney,-33.90705198728732,151.10215281478077,749.0,92.0,0.074394119984108,7.4394119984108,0.0755336617405583,7.55336617405583,46568.024032042726,19369.094105542925,8.141304347826088,0.6739130434782609,67.3913043478261,0.0,0.0,4909.5,0.4623776223776223,lower digital concentration
119021660,Campsie - South,Campsie - South,New South Wales,Greater Sydney,-33.91451313689103,151.10341082393714,617.0,75.0,0.0755109533716803,7.5510953371680305,0.0686813186813186,6.868131868131861,37806.36466774716,14073.702386508638,8.226666666666667,0.5466666666666666,54.666666666666664,0.0,0.0,3526.0,0.4651248843663275,lower digital concentration
119021661,Canterbury - South,Canterbury - South,New South Wales,Greater Sydney,-33.920016211547896,151.1083289878928,1152.0,133.0,0.1158604043045358,11.58604043045358,0.1099173553719008,10.99173553719008,52525.368055555555,15565.580365723516,8.661654135338345,0.5789473684210527,57.89473684210527,0.0,0.0,9651.5,0.4884185303514377,digitally specialised
119021662,Earlwood,Earlwood,New South Wales,Greater Sydney,-33.92468689206833,151.12748998466392,1880.0,273.0,0.1435224062905565,14.352240629055649,0.1411582213029989,14.11582213029989,55804.71382978724,9117.79459931163,6.886446886446887,0.6446886446886447,64.46886446886447,0.0,0.0,13737.0,0.4961029204620152,digitally specialised
119021663,Kingsgrove - North,Kingsgrove - North,New South Wales,Greater Sydney,-33.93549713879649,151.0979295665642,454.0,130.0,0.1083273681698878,10.832736816988781,0.126953125,12.6953125,53059.603524229075,9382.91991649822,3.4923076923076923,0.4692307692307692,46.92307692307692,0.023076923076923,2.3076923076923,10247.0,0.4796888504753673,digitally specialised
119031370,Narwee - Beverly Hills,Narwee - Beverly Hills,New South Wales,Greater Sydney,-33.94879405128647,151.0766285870137,1118.0,159.0,0.1086597336961803,10.86597336961803,0.1316225165562914,13.16225165562914,58081.20035778175,19186.398773565597,7.031446540880503,0.5849056603773585,58.490566037735846,0.0,0.0,9060.5,0.4835261569416499,digitally specialised
119031371,Oatley - Hurstville Grove,Oatley - Hurstville Grove,New South Wales,Greater Sydney,-33.97939646547181,151.08547622669434,1351.0,234.0,0.1436011904761904,14.36011904761904,0.1996587030716723,19.96587030716723,66775.69948186529,16972.243912137397,5.773504273504273,0.5854700854700855,58.54700854700855,0.0,0.0,19410.0,0.49333157269246,emerging growth corridor
119031372,Peakhurst - Lugarno,Peakhurst - Lugarno,New South Wales,Greater Sydney,-33.97088396834501,151.05214335689107,1757.0,309.0,0.1203342236833093,12.03342236833093,0.1292887029288703,12.92887029288703,58808.20517928287,13527.431567886391,5.686084142394822,0.540453074433657,54.0453074433657,0.0226537216828478,2.26537216828478,16503.0,0.4919292851652574,emerging growth corridor
119031373,Riverwood,Riverwood,New South Wales,Greater Sydney,-33.94859382589222,151.05247609964104,815.0,96.0,0.0954779756326148,9.54779756326148,0.1140142517814726,11.40142517814726,52652.815950920245,20890.479552138615,8.489583333333334,0.65625,65.625,0.0,0.0,6335.5,0.4691514670896114,lower digital concentration
119031374,South Hurstville - Blakehurst,South Hurstville - Blakehurst,New South Wales,Greater Sydney,-33.9842349546459,151.10572562384488,2423.0,401.0,0.1071128597321073,10.71128597321073,0.1448699421965318,14.486994219653178,52875.44882377218,19275.88408304454,6.042394014962594,0.5511221945137157,55.11221945137157,0.0,0.0,8774.0,0.487986234867572,major digital hub
119031664,Hurstville - Central,Hurstville - Central,New South Wales,Greater Sydney,-33.96512200716782,151.107603330265,1133.0,286.0,0.0806520501138952,8.06520501138952,0.1391050583657587,13.91050583657587,52381.51809355693,27220.482928408863,3.9615384615384617,0.4965034965034965,49.65034965034965,0.0,0.0,7493.0,0.4718309859154929,lower digital concentration
119031665,Hurstville - North,Hurstville - North,New South Wales,Greater Sydney,-33.956731220095975,151.0973266996604,981.0,153.0,0.0986722993361496,9.86722993361496,0.1225961538461538,12.25961538461538,45725.22935779816,13248.820385760344,6.411764705882353,0.6470588235294118,64.70588235294117,0.0,0.0,4671.0,0.4731557102691123,lower digital concentration
119031666,Mortdale - Oatley,Mortdale - Oatley,New South Wales,Greater Sydney,-33.974634443330785,151.07004106837454,1538.0,192.0,0.1291785654291953,12.917856542919532,0.1835564053537285,18.35564053537285,65976.97236671002,19786.95439257933,8.010416666666666,0.6145833333333334,61.458333333333336,0.0,0.0,16251.0,0.4973427812223206,digitally specialised
119031667,Penshurst,Penshurst,New South Wales,Greater Sydney,-33.96041764056443,151.08289809133524,822.0,101.0,0.0932607215793056,9.32607215793056,0.1288265306122449,12.882653061224488,55059.141119221415,20229.870016430403,8.138613861386139,0.6336633663366337,63.366336633663366,0.0,0.0,8594.0,0.4877968337730871,lower digital concentration
119041377,Kingsgrove (South) - Bardwell Park,Kingsgrove (South) - Bardwell Park,New South Wales,Greater Sydney,-33.94177905372947,151.11035503202635,1237.0,207.0,0.1305954391891892,13.05954391891892,0.1458773784355179,14.58773784355179,60077.23120452708,15195.268577837896,5.975845410628019,0.5265700483091788,52.65700483091788,0.0144927536231884,1.4492753623188401,12182.0,0.4918510666489996,digitally specialised
119041378,Kogarah,Kogarah,New South Wales,Greater Sydney,-33.96825554313436,151.13746821159282,1580.0,223.0,0.1140464847697416,11.40464847697416,0.1321090047393364,13.21090047393364,61001.14430379747,26125.0521282525,7.085201793721973,0.5112107623318386,51.12107623318386,0.0179372197309417,1.79372197309417,5155.5,0.4885878839590443,emerging growth corridor
119041379,Kogarah Bay - Carlton - Allawah,Kogarah Bay - Carlton - Allawah,New South Wales,Greater Sydney,-33.97668640207469,151.1239077543495,1458.0,192.0,0.1008298755186722,10.08298755186722,0.1283422459893048,12.83422459893048,57069.81069958848,19532.045727250996,7.59375,0.6302083333333334,63.020833333333336,0.015625,1.5625,9586.5,0.4820846905537459,digitally specialised
119041380,Monterey - Brighton-le-Sands - Kyeemagh,Monterey - Brighton-le-Sands - Kyeemagh,New South Wales,Greater Sydney,-33.9614161369704,151.15281713132802,1230.0,263.0,0.1177596936333173,11.77596936333173,0.1560830860534124,15.60830860534124,52530.134146341465,11643.70724351715,4.67680608365019,0.6045627376425855,60.45627376425855,0.0114068441064638,1.14068441064638,12308.0,0.4988574864702345,emerging growth corridor
119041381,Rockdale - Banksia,Rockdale - Banksia,New South Wales,Greater Sydney,-33.95111179473229,151.1413400986803,1969.0,313.0,0.0878077060292543,8.78077060292543,0.1341620231461637,13.41620231461637,57432.46749619096,27904.753573608017,6.2907348242811505,0.5335463258785943,53.35463258785943,0.0095846645367412,0.95846645367412,7059.0,0.4639336460670338,emerging growth corridor
119041382,Sans Souci - Ramsgate,Sans Souci - Ramsgate,New South Wales,Greater Sydney,-33.99231689378158,151.13696954350144,1402.0,246.0,0.1174204355108877,11.74204355108877,0.1297468354430379,12.974683544303788,55740.339871611985,10715.734134593557,5.699186991869919,0.6016260162601627,60.16260162601627,0.0,0.0,14736.0,0.5126163391933816,emerging growth corridor
119041668,Arncliffe - Bardwell Valley,Arncliffe - Bardwell Valley,New South Wales,Greater Sydney,-33.93757292363953,151.14368887436038,1798.0,199.0,0.1261754385964912,12.61754385964912,0.1154292343387471,11.54292343387471,58039.20522803115,22461.70870171536,9.035175879396984,0.592964824120603,59.2964824120603,0.0150753768844221,1.50753768844221,11829.0,0.4849617037175415,digitally specialised
119041669,Bexley - North,Bexley - North,New South Wales,Greater Sydney,-33.950925398092686,151.11680357217176,696.0,114.0,0.1012069216228006,10.12069216228006,0.1132075471698113,11.32075471698113,61879.4224137931,19625.377117879187,6.105263157894737,0.6578947368421053,65.78947368421053,0.0,0.0,8151.0,0.4813499111900532,digitally specialised
119041670,Bexley - South,Bexley - South,New South Wales,Greater Sydney,-33.95997086518618,151.12472248506333,1386.0,154.0,0.0974820649880433,9.748206498804329,0.1229050279329608,12.290502793296081,52834.25252525252,18736.608623156582,9.0,0.5454545454545454,54.54545454545454,0.0,0.0,6832.0,0.4743780354841907,lower digital concentration
119041671,Wolli Creek,Wolli Creek,New South Wales,Greater Sydney,-33.931557351909575,151.1529454154216,1864.0,158.0,0.1570345408593091,15.70345408593091,0.1801596351197263,18.01596351197263,62328.21754291846,27645.015563137495,11.79746835443038,0.6962025316455697,69.62025316455697,0.0,0.0,16917.0,0.5091654606849976,small-business / consultant-heavy
120011383,Concord - Mortlake - Cabarita,Concord - Mortlake - Cabarita,New South Wales,Greater Sydney,-33.85433356837986,151.10580097580922,2486.0,474.0,0.1426603925169287,14.266039251692868,0.1632793661729245,16.327936617292448,64094.33547868061,14863.338319263648,5.244725738396625,0.6118143459915611,61.18143459915611,0.0063291139240506,0.63291139240506,17308.0,0.5083858944954128,major digital hub
120011385,Drummoyne - Rodd Point,Drummoyne - Rodd Point,New South Wales,Greater Sydney,-33.85563208204609,151.14865238216748,2525.0,498.0,0.1757866889445836,17.57866889445836,0.1955241460541814,19.55241460541814,77185.66376237624,21161.63445299166,5.070281124497992,0.5522088353413654,55.22088353413655,0.0080321285140562,0.80321285140562,21914.0,0.5141435306443164,major digital hub
120011386,Five Dock - Abbotsford,Five Dock - Abbotsford,New South Wales,Greater Sydney,-33.8609287960833,151.12931701775076,2616.0,548.0,0.1636329517733158,16.36329517733158,0.2064807837226827,20.64807837226827,70914.75726299694,16878.477035311946,4.773722627737226,0.5291970802919708,52.919708029197075,0.0054744525547445,0.54744525547445,19754.5,0.5157631228975984,major digital hub
120011672,Concord West - North Strathfield,Concord West - North Strathfield,New South Wales,Greater Sydney,-33.84715689304999,151.0894239780897,1569.0,280.0,0.1431047063115651,14.31047063115651,0.1853077432164129,18.530774321641292,57035.91077119184,13433.842502311869,5.603571428571429,0.525,52.5,0.0107142857142857,1.07142857142857,14921.0,0.491483886778581,digitally specialised
120011673,Rhodes,Rhodes,New South Wales,Greater Sydney,-33.82923398394461,151.08773589501573,2021.0,305.0,0.1908764639214204,19.08764639214204,0.1652221018418201,16.52221018418201,66332.6056407719,22756.661836465137,6.6262295081967215,0.5967213114754099,59.67213114754099,0.0131147540983606,1.31147540983606,19147.0,0.5207012308839986,digitally specialised
120021387,Balmain,Balmain,New South Wales,Greater Sydney,-33.85590235701489,151.18130009713212,2838.0,776.0,0.2242060357086427,22.42060357086427,0.3310580204778157,33.105802047781566,82754.27378435517,20390.50142695274,3.6572164948453607,0.5914948453608248,59.149484536082475,0.0103092783505154,1.03092783505154,26031.0,0.5118707516500838,major digital hub
120021389,Lilyfield - Rozelle,Lilyfield - Rozelle,New South Wales,Greater Sydney,-33.867427870735135,151.1669492100685,2524.0,524.0,0.219154293652861,21.915429365286098,0.2818719741796665,28.187197417966647,83545.4940570523,19110.143227843306,4.816793893129771,0.566793893129771,56.6793893129771,0.0114503816793893,1.14503816793893,26040.0,0.525063068991993,major digital hub
120021674,Annandale (NSW),Annandale (NSW),New South Wales,Greater Sydney,-33.88081375549411,151.1713610735017,1888.0,295.0,0.2217003287928605,22.17003287928605,0.25,25.0,62412.43008474576,10058.211320067508,6.4,0.5627118644067797,56.271186440677965,0.0101694915254237,1.01694915254237,11226.0,0.5231128404669261,digitally specialised
120021675,Leichhardt,Leichhardt,New South Wales,Greater Sydney,-33.88158838119148,151.1559741904733,3149.0,571.0,0.2101434768101434,21.01434768101434,0.2580207862629914,25.802078626299142,77266.88536043189,19808.226768506625,5.5148861646234675,0.553415061295972,55.34150612959719,0.0122591943957968,1.22591943957968,13634.5,0.5171135442710578,major digital hub
120031392,Canterbury (North) - Ashbury,Canterbury (North) - Ashbury,New South Wales,Greater Sydney,-33.90642811738883,151.12240955124335,1650.0,178.0,0.1558073654390935,15.58073654390935,0.1724806201550387,17.24806201550387,57367.40727272727,15760.156139582796,9.269662921348315,0.6685393258426966,66.85393258426966,0.0168539325842696,1.68539325842696,11168.0,0.5027911697538696,emerging growth corridor
120031393,Croydon Park - Enfield,Croydon Park - Enfield,New South Wales,Greater Sydney,-33.89455702618432,151.10286972358128,1767.0,218.0,0.1309956260656831,13.09956260656831,0.1347342398022249,13.47342398022249,58489.15138653085,17020.032956699128,8.105504587155963,0.536697247706422,53.669724770642205,0.018348623853211,1.8348623853211,11736.5,0.5037394679541797,emerging growth corridor
120031394,Dulwich Hill - Lewisham,Dulwich Hill - Lewisham,New South Wales,Greater Sydney,-33.901983074960334,151.14118711551038,3250.0,327.0,0.1954064454064454,19.54064454064454,0.2532920216886135,25.329202168861347,60261.22092307692,12948.015776371773,9.938837920489297,0.6269113149847095,62.69113149847095,0.0,0.0,6651.0,0.5147046708954609,major digital hub
120031395,Haberfield - Summer Hill,Haberfield - Summer Hill,New South Wales,Greater Sydney,-33.882409410535786,151.139290471462,2344.0,350.0,0.1953333333333333,19.53333333333333,0.2334889926617745,23.34889926617745,66485.16638225256,19346.57296558589,6.6971428571428575,0.54,54.0,0.0171428571428571,1.71428571428571,10648.5,0.5099601593625498,major digital hub
120031396,Homebush,Homebush,New South Wales,Greater Sydney,-33.86291642696715,151.07519869817932,3067.0,310.0,0.1279996661241183,12.799966612411831,0.111390585698886,11.1390585698886,60711.30991196609,29481.62294147237,9.893548387096772,0.5096774193548387,50.967741935483865,0.0258064516129032,2.5806451612903203,8515.5,0.4492496675742417,large-employer / job-heavy hub
120031676,Ashfield - North,Ashfield - North,New South Wales,Greater Sydney,-33.88283977919404,151.12783276667116,1695.0,124.0,0.1372025254978144,13.720252549781438,0.1789321789321789,17.893217893217887,50523.42300884956,16146.467690733967,13.669354838709678,0.7258064516129032,72.58064516129032,0.0,0.0,1714.5,0.4846219826001715,large-employer / job-heavy hub
120031677,Ashfield - South,Ashfield - South,New South Wales,Greater Sydney,-33.894818986926765,151.12530562125562,1626.0,191.0,0.1440212577502214,14.40212577502214,0.1631084543125533,16.31084543125533,53505.94895448955,16091.501035977592,8.513089005235603,0.6020942408376964,60.20942408376963,0.0157068062827225,1.5706806282722499,6778.0,0.4962088253573648,digitally specialised
120031678,Burwood (NSW),Burwood (NSW),New South Wales,Greater Sydney,-33.878158751189055,151.10210703117576,1766.0,419.0,0.107309959287841,10.7309959287841,0.1437886067261496,14.37886067261496,48684.200169875425,23117.968566302476,4.214797136038186,0.4940334128878281,49.40334128878281,0.0071599045346062,0.7159904534606201,3274.0,0.5006004618937644,digitally specialised
120031679,Croydon,Croydon,New South Wales,Greater Sydney,-33.87810541378267,151.11470352808138,1272.0,175.0,0.1409730688241161,14.097306882411608,0.1643192488262911,16.431924882629108,63626.634040880504,22887.96148186466,7.268571428571429,0.64,64.0,0.0,0.0,8401.0,0.4967272727272727,digitally specialised
120031680,Strathfield - East,Strathfield - East,New South Wales,Greater Sydney,-33.87870884859606,151.09110875827412,2134.0,297.0,0.0923729547225348,9.23729547225348,0.135,13.5,52526.10121836926,29842.529298189187,7.185185185185185,0.494949494949495,49.494949494949495,0.0,0.0,1654.5,0.4481062830299471,lower digital concentration
120031681,Strathfield - West,Strathfield - West,New South Wales,Greater Sydney,-33.878728061939604,151.07550731338952,904.0,155.0,0.1307681180384782,13.076811803847821,0.1061643835616438,10.61643835616438,59406.90597345133,17102.576955658762,5.832258064516129,0.567741935483871,56.774193548387096,0.0193548387096774,1.93548387096774,12252.5,0.4993843447669305,digitally specialised
121011399,Chatswood (West) - Lane Cove North,Chatswood (West) - Lane Cove North,New South Wales,Greater Sydney,-33.801190298660316,151.16549604851082,3766.0,535.0,0.202592931303459,20.259293130345903,0.291235710397387,29.1235710397387,78603.35382368561,26227.78130768152,7.039252336448598,0.5719626168224299,57.19626168224299,0.011214953271028,1.1214953271028,17853.0,0.5122714661734368,major digital hub
121011401,St Leonards - Naremburn,St Leonards - Naremburn,New South Wales,Greater Sydney,-33.81782734373116,151.1940838799535,2863.0,807.0,0.2454140236584947,24.54140236584947,0.2490740740740741,24.90740740740741,83139.60181627663,21075.980137895007,3.547707558859975,0.4213135068153655,42.13135068153655,0.0656753407682775,6.56753407682775,27669.0,0.5068159148841849,major digital hub
121011682,Artarmon,Artarmon,New South Wales,Greater Sydney,-33.808165027146245,151.18631944020407,1638.0,201.0,0.2111096790823559,21.11096790823559,0.253467843631778,25.3467843631778,77917.942002442,26318.992202210007,8.149253731343284,0.6169154228855721,61.69154228855721,0.0,0.0,18950.0,0.5024472573839662,high-income specialist
121011683,Castle Cove - Northbridge,Castle Cove - Northbridge,New South Wales,Greater Sydney,-33.79892216656677,151.2166394425863,2065.0,491.0,0.2178270042194093,21.78270042194093,0.2699285321605277,26.99285321605277,74683.49152542373,20491.988993778155,4.205702647657841,0.5661914460285132,56.61914460285132,0.0061099796334012,0.61099796334012,34739.0,0.4938915754644948,major digital hub
121011684,Chatswood - East,Chatswood - East,New South Wales,Greater Sydney,-33.79278145610033,151.1890686675919,2728.0,1144.0,0.1762729387438614,17.62729387438614,0.2039215686274509,20.39215686274509,67245.00293255132,25312.442484115025,2.3846153846153846,0.4746503496503496,47.46503496503496,0.0349650349650349,3.49650349650349,20082.5,0.5056160797229964,major digital hub
121011685,Greenwich - Riverview,Greenwich - Riverview,New South Wales,Greater Sydney,-33.82757007264267,151.17377868873436,2133.0,518.0,0.2039586919104991,20.395869191049908,0.2858719646799117,28.58719646799117,77267.53867791842,22777.698220852057,4.117760617760617,0.5733590733590733,57.33590733590733,0.0115830115830115,1.15830115830115,26771.0,0.4919708029197079,major digital hub
121011686,Lane Cove,Lane Cove,New South Wales,Greater Sydney,-33.81568400766889,151.1597845055834,2733.0,515.0,0.2096341182787451,20.96341182787451,0.2454718779790276,24.547187797902758,80607.08507135017,21171.01534672027,5.306796116504854,0.5320388349514563,53.20388349514563,0.0174757281553398,1.74757281553398,23369.0,0.5110934235399462,major digital hub
121011687,Willoughby,Willoughby,New South Wales,Greater Sydney,-33.80159643980375,151.20142904717554,1818.0,362.0,0.1896713615023474,18.96713615023474,0.2484557309540151,24.84557309540151,81727.09873487349,24687.10749856677,5.0220994475138125,0.5773480662983426,57.73480662983425,0.0082872928176795,0.82872928176795,30541.0,0.5124391207055417,major digital hub
121021403,Asquith - Mount Colah,Asquith - Mount Colah,New South Wales,Greater Sydney,-33.659841066910616,151.12100230943068,2823.0,395.0,0.1529832547553243,15.29832547553243,0.2307242990654205,23.072429906542048,77787.8182784272,28396.380978259214,7.146835443037975,0.5063291139240507,50.63291139240506,0.0,0.0,23285.0,0.4947264801012516,major digital hub
121021404,Berowra - Brooklyn - Cowan,Berowra - Brooklyn - Cowan,New South Wales,Greater Sydney,-33.58340600254536,151.17709279658467,1360.0,204.0,0.1436720895837735,14.36720895837735,0.2475728155339805,24.75728155339805,81495.79705882353,32190.397840568723,6.666666666666667,0.4754901960784313,47.54901960784313,0.0,0.0,26088.0,0.4950600801068091,high-income specialist
121021406,Normanhurst - Thornleigh - Westleigh,Normanhurst - Thornleigh - Westleigh,New South Wales,Greater Sydney,-33.71911721123222,151.0816428800143,2519.0,451.0,0.1687998391744287,16.87998391744287,0.2690930787589499,26.90930787589499,82109.63973799127,30292.82860752152,5.585365853658536,0.4922394678492239,49.22394678492239,0.0110864745011086,1.10864745011086,29293.0,0.495304557594555,major digital hub
121021577,Hornsby - East,Hornsby - East,New South Wales,Greater Sydney,-33.70084167264623,151.10734489131383,1490.0,259.0,0.1282934389529877,12.82934389529877,0.161875,16.1875,70669.3322147651,31518.954653201472,5.7528957528957525,0.5057915057915058,50.57915057915058,0.0193050193050193,1.9305019305019302,11016.0,0.489625,high-income specialist
121021578,Hornsby - West,Hornsby - West,New South Wales,Greater Sydney,-33.696442891919915,151.09149466204053,1382.0,188.0,0.1662056524353578,16.62056524353578,0.2315270935960591,23.15270935960591,74154.95658465991,26907.071978526423,7.351063829787234,0.5319148936170213,53.191489361702125,0.0,0.0,21971.0,0.4911114546297727,high-income specialist
121021579,Wahroonga (West) - Waitara,Wahroonga (West) - Waitara,New South Wales,Greater Sydney,-33.71073772036684,151.10906033969582,1651.0,240.0,0.1858815582076109,18.58815582076109,0.2693602693602693,26.93602693602693,78057.11477892187,28042.492283988293,6.879166666666666,0.625,62.5,0.0,0.0,23249.5,0.4982641509433962,high-income specialist
121031407,Gordon - Killara,Gordon - Killara,New South Wales,Greater Sydney,-33.76054056108047,151.16265435573084,3068.0,689.0,0.189969040247678,18.9969040247678,0.2226890756302521,22.26890756302521,69548.5,22594.84068111455,4.452830188679245,0.5500725689404935,55.00725689404935,0.0159651669085631,1.59651669085631,21626.0,0.4987705547871523,major digital hub
121031408,Lindfield - Roseville,Lindfield - Roseville,New South Wales,Greater Sydney,-33.77772097165465,151.17597893080233,3502.0,770.0,0.1938233340712862,19.38233340712862,0.2638793694311172,26.38793694311172,75950.50028555111,24284.829071249587,4.548051948051948,0.5532467532467532,55.32467532467532,0.0077922077922077,0.77922077922077,27089.0,0.5004488640287273,major digital hub
121031409,Pymble,Pymble,New South Wales,Greater Sydney,-33.751592940790964,151.1366485113145,2514.0,617.0,0.1944315545243619,19.44315545243619,0.2504058441558441,25.040584415584412,76671.26093874306,23506.867241913977,4.074554294975689,0.539708265802269,53.970826580226905,0.019448946515397,1.9448946515397,35467.0,0.5073429951690821,major digital hub
121031410,St Ives,St Ives,New South Wales,Greater Sydney,-33.72085712813257,151.17079431166155,2871.0,628.0,0.1936071211814687,19.360712118146868,0.266553480475382,26.6553480475382,78787.50696621386,25612.780383167126,4.571656050955414,0.5366242038216561,53.66242038216561,0.0047770700636942,0.47770700636942,34865.5,0.5007407407407407,major digital hub
121031411,Turramurra,Turramurra,New South Wales,Greater Sydney,-33.71071758161273,151.13955978695876,2694.0,592.0,0.1932984142928894,19.32984142928894,0.2926347009391992,29.26347009391992,78892.43207126949,25164.315690412775,4.550675675675675,0.543918918918919,54.391891891891895,0.0050675675675675,0.50675675675675,35072.0,0.5029291674063554,major digital hub
121031412,Wahroonga (East) - Warrawee,Wahroonga (East) - Warrawee,New South Wales,Greater Sydney,-33.71633163039436,151.12073326632603,2500.0,587.0,0.1923372826588706,19.23372826588706,0.2741709481550677,27.417094815506772,77432.4928,26304.226951407916,4.258943781942079,0.565587734241908,56.558773424190804,0.0051107325383304,0.51107325383304,30013.0,0.4938212010040548,major digital hub
121041413,Cremorne - Cammeray,Cremorne - Cammeray,New South Wales,Greater Sydney,-33.826697264493426,151.2222106410965,3624.0,676.0,0.2290481607887751,22.90481607887751,0.2984547461368653,29.84547461368653,81428.23178807947,20437.076940399027,5.3609467455621305,0.6094674556213018,60.946745562130175,0.0044378698224852,0.44378698224852003,22042.0,0.538754661910167,major digital hub
121041414,Crows Nest - Waverton,Crows Nest - Waverton,New South Wales,Greater Sydney,-33.83194558373182,151.19960606810895,3859.0,874.0,0.2360533398580866,23.60533398580866,0.3121428571428571,31.21428571428571,84698.19486913708,22636.85091268981,4.41533180778032,0.5331807780320366,53.31807780320366,0.0240274599542334,2.40274599542334,21370.0,0.5243559906909557,major digital hub
121041416,Neutral Bay - Kirribilli,Neutral Bay - Kirribilli,New South Wales,Greater Sydney,-33.83900257037948,151.21772186014852,3700.0,800.0,0.2410266432154257,24.10266432154257,0.2722014290575025,27.22014290575025,71227.98486486486,16205.811032541234,4.625,0.5175,51.74999999999999,0.0175,1.7500000000000002,15546.0,0.5240504158449798,major digital hub
121041417,North Sydney - Lavender Bay,North Sydney - Lavender Bay,New South Wales,Greater Sydney,-33.83911733765375,151.2071109643086,2899.0,1952.0,0.2480321697467488,24.80321697467488,0.294997733111682,29.499773311168198,79453.5372542256,20637.159259701293,1.4851434426229508,0.4236680327868852,42.36680327868852,0.1055327868852459,10.553278688524589,26972.5,0.4945128034585966,major digital hub
