sa2_code,sa2_label,digital_jobs,digital_businesses,digital_job_share,digital_business_share,digital_income_weighted,digital_income_premium,jobs_per_digital_business,digital_solo_share,digital_large_employer_share,male_median_income,female_median_income,gender_income_gap,female_employment_share,ecosystem_category
214011370,Carrum Downs,1084.0,221.0,0.057485283979424,0.0878029400079459,53243.280442804426,14635.335382614576,4.904977375565611,0.502262443438914,0.0135746606334841,71116.0,52462.0,18654.0,0.4868250539956803,emerging growth corridor
214011371,Frankston,1352.0,250.0,0.0715533209843874,0.1206563706563706,48429.769230769234,13971.412284487144,5.408,0.54,0.012,67040.5,52932.5,14108.0,0.5044138031662654,lower digital concentration
214011372,Frankston North,973.0,102.0,0.0675319267073847,0.112707182320442,47343.08221993833,13023.073370687918,9.53921568627451,0.6568627450980392,0.0,66211.5,48876.0,17335.5,0.4758882046423496,lower digital concentration
214011373,Frankston South,1226.0,277.0,0.089580593307029,0.1756499682942295,60309.29812398042,18411.73846447436,4.425992779783393,0.5956678700361011,0.0,80916.5,54212.0,26704.5,0.5070091259761031,digitally specialised
214011374,Langwarrin,1392.0,202.0,0.070285281494572,0.1113561190738699,48717.00323275862,7732.284171915402,6.891089108910891,0.599009900990099,0.0,78000.0,51672.0,26328.0,0.5009596928982726,lower digital concentration
214011375,Seaford (Vic.),1084.0,194.0,0.0813813813813813,0.1161676646706586,55989.53828413284,15656.863209057768,5.587628865979381,0.5567010309278351,0.0206185567010309,73001.0,55654.0,17347.0,0.4999003785614664,lower digital concentration
214011376,Skye - Sandhurst,804.0,122.0,0.07319737800437,0.1311827956989247,58818.01119402985,16638.43776904806,6.590163934426229,0.6147540983606558,0.0245901639344262,77103.0,54557.0,22546.0,0.4942734430923407,lower digital concentration
214021377,Dromana,672.0,153.0,0.0764070494599204,0.1137546468401487,38654.82142857143,6502.739791277512,4.392156862745098,0.6209150326797386,0.0,62829.5,44075.5,18754.0,0.4997137950772753,lower digital concentration
214021378,Flinders,360.0,139.0,0.1041064198958935,0.1251125112511251,51957.71805555555,18901.193041096325,2.5899280575539567,0.6546762589928058,0.0,54731.5,39642.0,15089.5,0.4860106884627476,digitally specialised
214021379,Hastings - Somers,953.0,200.0,0.0590714684187689,0.1138952164009111,41553.88667366212,5491.967377808898,4.765,0.62,0.0,66563.5,45677.0,20886.5,0.4968939215223716,lower digital concentration
214021381,Mount Eliza,1590.0,417.0,0.1201360030222893,0.1978178368121442,56058.47924528302,16248.573578490425,3.8129496402877696,0.5995203836930456,0.0071942446043165,83818.0,50137.5,33680.5,0.4995639112317085,digitally specialised
214021382,Mount Martha,1242.0,303.0,0.0890769561787276,0.1641386782231852,52051.78421900161,16551.573575668037,4.099009900990099,0.6501650165016502,0.0,72852.0,47547.0,25305.0,0.5106774668630338,emerging growth corridor
214021383,Point Nepean,1100.0,267.0,0.0919117647058823,0.1283037001441614,43227.40590909091,14444.697060494653,4.119850187265918,0.6217228464419475,0.0,56975.0,41563.5,15411.5,0.4960701330108827,emerging growth corridor
